DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas,bd9e57,haas,Kevin,Magnussen,Kevin Magnussen,https://www.formula1.com/content/dam/fom-website/drivers/K/KEVMAG01_Kevin_Magnussen/kevmag01.png,,8.0,8,12.0,,,,0 days 00:00:18.765000,Finished,4.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,12.0,8.0,4.0,7,False,True,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,16.2,15.333333333333334,11.4,7.0,20.0,6.0,-4.8,90.0,100.0,0.0,0.0,22.0,63.0,0.10277777777777786,-2.5555555555555554,4.791659420284375,10.0,14.380952380952381,-4.380952380952381,15.333333333333334,-3.3333333333333335,16.2,-4.8,-1.8,31.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,17.4,-8.2,0.0,14.0,2.0591260281974,-6.473118279569894,14.0,8.8,13.9,-1.0,6.380952380952381,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,209.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,71.6031271308353,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-52.57142857142858,-103.35846153846153,31.5,0,12.537830769230768,-0.0,0.0,0
88,R KUBICA,KUB,kubica,Williams,ffffff,williams,Robert,Kubica,Robert Kubica,https://www.formula1.com/content/dam/fom-website/drivers/R/ROBKUB01_Robert_Kubica/robkub01.png,,10.0,10,18.0,,,,0 days 00:00:24.987000,Finished,1.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,18.0,10.0,8.0,7,False,True,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,17.2,16.333333333333332,15.2,14.0,20.0,0.0,-2.0,100.0,100.0,0.0,0.0,0.0,62.0,6.852777777777778,-0.8494623655913962,2.315167380558045,16.75,16.7,0.05000000000000071,16.333333333333332,2.3333333333333335,17.2,-2.0,-0.8,10.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,17.8,1.0,0.0,15.0,1.6,-0.36666666666666714,0.0,16.9,17.3,1.0,6.699999999999999,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,223.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,107.40469069625296,0.0,0.0,40.44461538461538,0.0,0,0,0,0.0,0.9000000000000128,-34.35617866004956,35.0,0,4.0444615384615386,-0.0,0.0,0
26,D KVYAT,KVY,kvyat,Toro Rosso,469bff,toro_rosso,Daniil,Kvyat,Daniil Kvyat,https://www.formula1.com/content/dam/fom-website/drivers/D/DANKVY01_Daniil_Kvyat/dankvy01.png,,3.0,3,14.0,,,,0 days 00:00:08.305000,Finished,15.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,14.0,3.0,11.0,7,False,True,196.0,2744.0,2.6390573296152584,3.7416573867739413,0,0,0,0,1,dirty,0,7.0,13.6,12.666666666666666,14.2,9.0,17.0,2.0,0.6,60.0,100.0,0.0,0.0,19.0,62.0,1.7527777777777782,0.7688172043010759,2.8000000000000003,11.65,12.5,-0.8499999999999996,12.666666666666666,1.3333333333333333,13.6,0.6,-0.6,10.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,11.4,2.4,9.0,7.0,3.6110940170535577,-0.7333333333333343,12.0,12.5,12.6,3.0,9.5,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,211.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,83.53698165264119,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-11.899999999999995,31.094516129032282,21.0,0,4.0444615384615386,-0.0,0.0,0
16,C LECLERC,LEC,leclerc,Ferrari,dc0000,ferrari,Charles,Leclerc,Charles Leclerc,https://www.formula1.com/content/dam/fom-website/drivers/C/CHALEC01_Charles_Leclerc/chalec01.png,,17.0,R,10.0,,,,,Accident,0.0,27.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,10.0,17.0,-7.0,7,True,False,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,5.4,7.0,7.8,2.0,16.0,63.0,2.4,20.0,100.0,0.0,10.0,261.0,1.0,-4.7067460317460315,-2.0634920634920633,5.351635264103861,5.190476190476191,4.9523809523809526,0.23809523809523814,7.0,2.6666666666666665,5.4,2.4,0.0,31.0,0.0,5.0,0.0,0.0,1.0,15.0,15.0,6.2,-1.2,63.0,2.0,6.910861017268399,7.46236559139785,120.0,4.8,5.4,-15.0,-12.047619047619047,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,103.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,59.66927260902942,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,2.3809523809523814,-83.45714285714284,7.0,0,12.537830769230768,7.46236559139785,0.0,0
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1e41ff,red_bull,Max,Verstappen,Max Verstappen,https://www.formula1.com/content/dam/fom-website/drivers/M/MAXVER01_Max_Verstappen/maxver01.png,,1.0,1,2.0,,,,0 days 01:44:31.275000,Finished,26.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,2.0,1.0,1.0,7,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,5.4,5.333333333333333,5.6,1.0,10.0,55.0,0.2,30.0,100.0,1.0,3.0,191.0,4.0,-3.8472222222222223,1.763440860215054,3.006659275674582,6.05,5.95,0.09999999999999964,5.333333333333333,0.3333333333333333,5.4,0.2,-1.0,31.0,3.0,14.0,0.0,0.0,1.0,4.0,4.0,3.8,0.6,70.0,1.0,1.469693845669907,1.9892473118279566,136.0,4.4,3.7,13.0,4.95,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,87.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,11.933854521805884,0.0,0.0,0.0,0.1988975753634314,0,0,0,0.0,0.1999999999999993,71.32168734491316,10.5,0,12.537830769230768,1.9892473118279566,0.0,0
4,L NORRIS,NOR,norris,McLaren,ff8700,mclaren,Lando,Norris,Lando Norris,https://www.formula1.com/content/dam/fom-website/drivers/L/LANNOR01_Lando_Norris/lannor01.png,,18.0,R,19.0,,,,,Power loss,0.0,25.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,19.0,18.0,1.0,7,True,False,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,7.2,7.333333333333333,10.4,5.0,11.0,30.0,3.2,50.0,100.0,0.0,0.0,70.0,63.0,0.19801587301587276,4.841269841269841,2.1354156504062622,10.095238095238095,11.0,-0.9047619047619051,7.333333333333333,2.0,7.2,3.2,-0.2,10.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,11.4,-3.8,10.0,6.0,4.673328578219168,3.4333333333333336,22.0,8.7,12.1,-13.0,-7.0,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,201.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,113.3716179571559,0.0,0.0,40.44461538461538,0.0,0,0,0,0.0,-17.190476190476197,195.80329670329667,17.5,0,4.0444615384615386,0.0,0.0,0
11,S PEREZ,PER,perez,Racing Point,f596c8,racing_point,Sergio,Perez,Sergio Perez,https://www.formula1.com/content/dam/fom-website/drivers/S/SERPER01_Sergio_Perez/serper01.png,,20.0,R,8.0,,,,,Spun off,0.0,1.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,8.0,20.0,-12.0,7,True,False,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,11.8,11.333333333333334,15.0,4.0,17.0,12.0,3.2,80.0,100.0,0.0,0.0,31.0,39.0,4.674206349206349,0.17948717948717885,4.354308211415448,14.571428571428571,11.80952380952381,2.761904761904761,11.333333333333334,4.666666666666667,11.8,3.2,-1.4,31.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,12.8,1.8,0.0,11.0,2.1354156504062622,-2.430107526881722,13.0,12.9,11.6,-16.0,-8.19047619047619,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,210.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,47.735418087223536,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,22.095238095238088,7.259289940828376,28.0,0,12.537830769230768,-0.0,0.0,0
7,K RAIKKONEN,RAI,raikkonen,Alfa Romeo,9b0000,alfa,Kimi,Räikkönen,Kimi Räikkönen,https://www.formula1.com/content/dam/fom-website/drivers/K/KIMRAI01_Kimi_R%C3%A4ikk%C3%B6nen/kimrai01.png,,12.0,12,5.0,,,,0 days 00:00:42.214000,Finished,0.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,5.0,12.0,-7.0,7,False,True,25.0,125.0,1.6094379124341003,2.23606797749979,0,0,1,1,0,clean,1,3.0,12.2,12.0,9.2,8.0,18.0,7.0,-3.0,90.0,100.0,0.0,0.0,26.0,20.0,2.4027777777777786,0.4499999999999993,4.019950248448356,12.3,12.45,-0.14999999999999858,12.0,-2.0,12.2,-3.0,0.4,31.0,1.0,12.0,0.0,0.0,1.0,3.0,3.0,11.2,0.8,12.0,7.0,4.019950248448356,-0.580645161290323,25.0,10.4,10.4,1.0,0.4499999999999993,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,198.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,29.83463630451471,0.0,0.0,0.0,0.0,0,0,0,0.0,-0.7499999999999929,18.200076923076892,31.5,0,12.537830769230768,-0.0,0.0,0
3,D RICCIARDO,RIC,ricciardo,Renault,fff500,renault,Daniel,Ricciardo,Daniel Ricciardo,https://www.formula1.com/content/dam/fom-website/drivers/D/DANRIC01_Daniel_Ricciardo/danric01.png,,19.0,R,13.0,,,,,Exhaust,0.0,13.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,13.0,19.0,-6.0,7,True,False,169.0,2197.0,2.5649493574615367,3.605551275463989,0,0,0,0,1,clean,1,7.0,11.6,11.0,10.6,7.0,16.0,7.0,-1.0,80.0,100.0,0.0,0.0,39.0,63.0,-0.1353174603174594,0.4920634920634921,3.006659275674582,9.761904761904763,12.333333333333334,-2.571428571428571,11.0,-2.3333333333333335,11.6,-1.0,0.8,31.0,2.0,2.0,0.0,0.0,1.0,20.0,20.0,9.0,-1.6,16.0,6.0,2.280350850198276,0.12903225806451601,22.0,8.9,12.1,-3.0,-6.666666666666666,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,201.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,77.57005439173824,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-33.42857142857142,19.90131868131868,28.0,0,12.537830769230768,0.0,0.0,0
63,G RUSSELL,RUS,russell,Williams,ffffff,williams,George,Russell,George Russell,https://www.formula1.com/content/dam/fom-website/drivers/G/GEORUS01_George_Russell/georus01.png,,11.0,11,17.0,,,,0 days 00:00:26.404000,Finished,0.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,17.0,11.0,6.0,7,False,True,289.0,4913.0,2.833213344056216,4.123105625617661,0,0,0,0,1,clean,1,9.0,15.4,13.0,14.8,10.0,20.0,1.0,-0.6,90.0,100.0,0.0,0.0,1.0,63.0,6.912301587301588,2.396825396825397,3.4409301068170506,16.80952380952381,16.38095238095238,0.4285714285714306,13.0,6.0,15.4,-0.6,-1.6,10.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,16.4,-1.2,0.0,14.0,1.8547236990991407,-0.8999999999999986,0.0,16.6,16.1,-1.0,5.38095238095238,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,223.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,101.43776343535,0.0,0.0,40.44461538461538,0.0,0,0,0,0.0,7.28571428571432,96.93868131868133,31.5,0,4.0444615384615386,-0.0,0.0,0
55,C SAINZ,SAI,sainz,McLaren,ff8700,mclaren,Carlos,Sainz,Carlos Sainz,https://www.formula1.com/content/dam/fom-website/drivers/C/CARSAI01_Carlos_Sainz/carsai01.png,,5.0,5,7.0,,,,0 days 00:00:09.583000,Finished,10.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,7.0,5.0,2.0,7,False,True,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,8.0,8.333333333333334,10.0,6.0,11.0,22.0,2.0,50.0,100.0,0.0,0.0,60.0,62.0,0.35277777777777786,3.956989247311828,1.8973665961010275,10.25,11.3,-1.0500000000000007,8.333333333333334,5.0,8.0,2.0,0.4,31.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,7.4,4.2,28.0,6.0,1.9595917942265424,3.688172043010753,38.0,11.8,10.5,13.0,6.300000000000001,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,185.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,41.768490826320594,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,-7.350000000000005,160.0389081885856,17.5,0,12.537830769230768,0.0,0.0,0
18,L STROLL,STR,stroll,Racing Point,f596c8,racing_point,Lance,Stroll,Lance Stroll,https://www.formula1.com/content/dam/fom-website/drivers/L/LANSTR01_Lance_Stroll/lanstr01.png,,4.0,4,15.0,,,,0 days 00:00:08.966000,Finished,12.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,15.0,4.0,11.0,7,False,True,225.0,3375.0,2.70805020110221,3.872983346207417,0,0,0,0,1,clean,1,8.0,13.6,14.666666666666666,15.4,11.0,17.0,0.0,1.8,90.0,100.0,0.0,0.0,19.0,38.0,4.652777777777779,-2.9561403508771917,1.9595917942265424,14.55,12.2,2.3500000000000014,14.666666666666666,1.0,13.6,1.8,0.8,31.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,13.0,3.6,2.0,9.0,2.280350850198276,0.47311827956989205,6.0,16.2,12.8,16.0,8.2,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,217.0,0,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,89.50390891354414,0.0,40.44461538461538,0.0,0.0,0,0,0,0.0,35.25000000000002,-119.55995951416999,31.5,0,12.537830769230768,0.0,0.0,0
5,S VETTEL,VET,vettel,Ferrari,dc0000,ferrari,Sebastian,Vettel,Sebastian Vettel,https://www.formula1.com/content/dam/fom-website/drivers/S/SEBVET01_Sebastian_Vettel/sebvet01.png,,2.0,2,20.0,,,,0 days 00:00:07.333000,Finished,18.0,64.0,2019,11,German Grand Prix,Hockenheim,2019-07-28,20.0,2.0,18.0,7,False,True,400.0,8000.0,2.995732273553991,4.47213595499958,0,0,0,0,1,dirty,0,10.0,6.0,7.666666666666667,5.2,2.0,16.0,56.0,-0.8,20.0,100.0,0.0,9.0,243.0,2.0,-5.447222222222222,-2.682795698924732,5.0990195135927845,4.45,5.1,-0.6499999999999995,7.666666666666667,-1.6666666666666667,6.0,-0.8,2.2,31.0,5.0,16.0,0.0,0.0,1.0,18.0,18.0,5.8,-0.4,59.0,2.0,5.2306787322488075,-4.172043010752689,123.0,4.1,4.8,15.0,3.0999999999999996,11,0.6111111111111112,7,0,2,0,0,0,1,0,0,100.0,1,0.0,16.666666666666664,3.269230769230769,6.3596081156479585,40.44461538461538,0.1988975753634314,35.0,61.53846153846154,5.966927260902942,4.574,17,permanent,medium,2,900,1970,103,75,clockwise,0,0,0,0,0,0,119.33854521805884,0.0,0.0,40.44461538461538,0.0,0,0,0,0.0,-12.99999999999999,-108.50464019851118,7.0,0,12.537830769230768,-4.172043010752689,0.0,0
23,A ALBON,ALB,albon,Toro Rosso,469bff,toro_rosso,Alexander,Albon,Alexander Albon,https://www.formula1.com/content/dam/fom-website/drivers/A/ALEALB01_Alexander_Albon/alealb01.png,,10.0,10,12.0,,,,,+1 Lap,1.0,69.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,12.0,10.0,2.0,8,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,9.4,7.0,14.4,3.0,17.0,25.0,5.0,60.0,100.0,0.0,1.0,42.0,2.0,2.057323232323233,6.15625,4.841487374764082,11.954545454545455,11.772727272727273,0.18181818181818166,7.0,6.0,9.4,5.0,-2.2,11.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,13.4,0.0,8.0,6.0,4.31740662898458,0.8181818181818183,15.0,11.272727272727273,11.818181818181818,5.0,1.7727272727272734,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,210.0,0,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,715.1043069260422,6.0,8.444444444444445,0.0,0.0,0,0,0,0.0,2.18181818181818,51.986111111111114,45.0,0,0.9288888888888889,0.0,0.0,0
77,V BOTTAS,BOT,bottas,Mercedes,00d2be,mercedes,Valtteri,Bottas,Valtteri Bottas,https://www.formula1.com/content/dam/fom-website/drivers/V/VALBOT01_Valtteri_Bottas/valbot01.png,,8.0,8,2.0,,,,,+1 Lap,4.0,69.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,2.0,8.0,-6.0,8,True,False,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,5.6,8.333333333333334,2.0,1.0,15.0,71.0,-3.6,10.0,100.0,10.0,19.0,434.0,1.0,-7.723309178743961,-4.871794871794872,5.571355310873648,2.1739130434782608,2.739130434782609,-0.5652173913043481,8.333333333333334,-6.0,5.6,-3.6,0.0,32.0,2.0,17.0,0.0,0.0,1.0,5.0,5.0,5.2,-2.2,64.0,2.0,4.955804677345547,-2.166666666666667,184.0,2.3636363636363638,3.3636363636363638,-7.0,-5.260869565217391,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,41.0,1,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,119.18405115434038,1.0,0.0,0.0,0.4345490007204877,0,0,1,0.0,-1.1304347826086962,-41.13960113960115,7.5,0,2.7022222222222223,-2.166666666666667,0.0,1
10,P GASLY,GAS,gasly,Red Bull,1e41ff,red_bull,Pierre,Gasly,Pierre Gasly,https://www.formula1.com/content/dam/fom-website/drivers/P/PIEGAS01_Pierre_Gasly/piegas01.png,,6.0,6,6.0,,,,,+1 Lap,8.0,69.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,6.0,6.0,0.0,8,True,False,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,5.2,5.666666666666667,3.2,1.0,14.0,67.0,-2.0,40.0,100.0,2.0,5.0,236.0,1.0,-4.3320048309178745,1.3641025641025637,4.621688003316537,5.565217391304348,5.913043478260869,-0.3478260869565215,5.666666666666667,-3.3333333333333335,5.2,-2.0,-0.4,32.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,8.6,-2.4,23.0,4.0,3.32264954516723,3.104166666666666,55.0,7.363636363636363,8.727272727272727,-4.0,-0.08695652173913082,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,170.0,0,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,357.5521534630211,3.0,8.444444444444445,0.0,0.0,0,0,0,0.0,-2.086956521739129,11.519088319088317,30.0,0,2.7022222222222223,0.0,0.0,0
99,A GIOVINAZZI,GIO,giovinazzi,Alfa Romeo,9b0000,alfa,Antonio,Giovinazzi,Antonio Giovinazzi,https://www.formula1.com/content/dam/fom-website/drivers/A/ANTGIO01_Antonio_Giovinazzi/antgio01.png,,18.0,18,17.0,,,,,+2 Laps,0.0,68.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,17.0,18.0,-1.0,8,True,False,289.0,4913.0,2.833213344056216,4.123105625617661,0,0,0,0,1,clean,1,9.0,11.6,10.666666666666666,9.8,7.0,18.0,10.0,-1.8,70.0,100.0,0.0,0.0,32.0,23.0,1.9288647342995162,1.55072463768116,3.9293765408777004,11.826086956521738,12.217391304347826,-0.3913043478260878,10.666666666666666,-2.0,11.6,-1.8,-0.2,11.0,0.0,0.0,1.0,0.0,0.0,10.0,20.0,14.0,-3.8,1.0,10.0,2.756809750418044,0.6969696969696972,1.0,13.909090909090908,14.363636363636363,-11.0,-5.782608695652174,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,224.0,0,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,1013.0644348118932,8.5,0.0,8.444444444444445,0.0,0,0,0,0.0,-6.652173913043493,13.095008051529797,52.5,0,0.9288888888888889,0.0,0.0,0
8,R GROSJEAN,GRO,grosjean,Haas,bd9e57,haas,Romain,Grosjean,Romain Grosjean,https://www.formula1.com/content/dam/fom-website/drivers/R/ROMGRO01_Romain_Grosjean/romgro01.png,,20.0,R,9.0,,,,,Water pressure,0.0,49.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,9.0,20.0,-11.0,8,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,13.4,9.333333333333334,12.4,7.0,20.0,10.0,-1.0,80.0,100.0,0.0,0.0,26.0,65.0,0.36364734299516854,3.374358974358973,5.388877434122992,10.26086956521739,14.043478260869565,-3.782608695652174,9.333333333333334,1.3333333333333333,13.4,-1.0,-1.2,32.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,15.2,-3.0,6.0,7.0,4.621688003316537,-0.65625,8.0,11.090909090909092,14.818181818181818,-7.0,-5.9565217391304355,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,217.0,0,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,536.3282301945317,4.5,8.444444444444445,0.0,0.0,0,0,0,0.0,-34.04347826086956,28.494586894586885,60.0,0,2.7022222222222223,-0.0,0.0,0
44,L HAMILTON,HAM,hamilton,Mercedes,00d2be,mercedes,Lewis,Hamilton,Lewis Hamilton,https://www.formula1.com/content/dam/fom-website/drivers/L/LEWHAM01_Lewis_Hamilton/lewham01.png,,1.0,1,3.0,,,,0 days 01:35:03.796000,Finished,25.0,70.0,2019,12,Hungarian Grand Prix,Budapest,2019-08-04,3.0,1.0,2.0,8,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,6.4,8.666666666666666,2.2,1.0,15.0,56.0,-4.2,10.0,100.0,9.0,18.0,409.0,3.0,-7.7608585858585855,-5.166666666666666,5.122499389946279,2.1363636363636362,2.8181818181818183,-0.6818181818181821,8.666666666666666,-7.0,6.4,-4.2,2.0,32.0,18.0,26.0,0.0,0.0,1.0,1.0,1.0,3.4,-1.4,88.0,1.0,3.1999999999999997,-2.5,225.0,1.9090909090909092,2.272727272727273,7.0,1.8181818181818183,12,0.6666666666666666,6,0,2,0,0,0,0,1,0,0.0,1,50.0,33.33333333333333,1.0,2.9059326290271157,8.444444444444445,0.4345490007204877,75.0,40.0,59.59202557717019,4.381,14,permanent,high,1,920,1986,264,77,clockwise,1,0,0,0,0,0,178.77607673151056,1.5,0.0,0.0,0.0,0,0,1,0.0,-2.0454545454545463,-43.629629629629626,7.5,0,2.7022222222222223,-2.5,0.0,1
